flow,month,cpa,value_ix,uv_ix,vol_ix,status
E,2016-02-01,1082,106.959381103516,103.717491149902,103.125694274902,def
E,2016-03-01,1082,95.1213836669922,103.302642822266,92.0802993774414,def
E,2016-04-01,1082,91.5638122558594,102.894828796387,88.9877624511719,def
E,2016-05-01,1082,87.9621887207031,104.800132751465,83.9332809448242,def
E,2016-06-01,1082,116.65340423584,102.873123168945,113.395416259766,def
E,2016-07-01,1082,116.234359741211,101.311569213867,114.729606628418,def
E,2016-08-01,1082,127.437599182129,100.665596008301,126.59497833252,def
E,2016-09-01,1082,147.373382568359,101.241798400879,145.56575012207,def
E,2016-10-01,1082,139.448226928711,100.989189147949,138.082321166992,def
E,2016-11-01,1082,134.985580444336,101.693267822266,132.737976074219,def
E,2016-12-01,1082,95.6567687988281,101.361824035645,94.3715896606445,def
E,2017-01-01,1082,106.635597229004,102.542617797852,103.991493225098,def
E,2017-02-01,1082,103.668678283691,102.722259521484,100.921340942383,def
E,2017-03-01,1082,109.254669189453,102.928245544434,106.146446228027,def
E,2017-04-01,1082,90.1009979248047,102.652038574219,87.7732162475586,def
E,2017-05-01,1082,113.869087219238,102.072189331055,111.557403564453,def
E,2017-06-01,1082,118.447570800781,100.752922058105,117.562423706055,def
E,2017-07-01,1082,126.955123901367,100.429092407227,126.412696838379,def
E,2017-08-01,1082,134.258804321289,100.922012329102,133.032241821289,def
E,2017-09-01,1082,143.427795410156,101.561950683594,141.221984863281,def
E,2017-10-01,1082,146.205825805664,101.542640686035,143.984649658203,def
E,2017-11-01,1082,148.528518676758,101.954322814941,145.681427001953,def
E,2017-12-01,1082,113.107681274414,99.9087524414062,113.210983276367,def
E,2018-01-01,1082,120.659614562988,97.9907913208008,123.133628845215,def
E,2018-02-01,1082,117.625267028809,97.5496215820313,120.579933166504,def
E,2018-03-01,1082,115.14315032959,95.0006484985352,121.202491760254,def
E,2018-04-01,1082,94.6020050048828,94.4620971679688,100.14811706543,def
E,2018-05-01,1082,107.571578979492,94.3780517578125,113.979446411133,def
E,2018-06-01,1082,125.82112121582,94.9662551879883,132.490341186523,def
E,2018-07-01,1082,125.138275146484,94.5539398193359,132.345916748047,def
E,2018-08-01,1082,127.610458374023,96.8523635864258,131.757705688477,def
E,2018-09-01,1082,132.848175048828,96.2172241210938,138.071090698242,def
E,2018-10-01,1082,136.741088867188,95.9723281860352,142.479705810547,def
E,2018-11-01,1082,143.473403930664,99.5602722167969,144.107070922852,def
E,2018-12-01,1082,100.697052001953,98.6641998291016,102.060371398926,def
E,2019-01-01,1082,107.354110717773,94.9155426025391,113.104881286621,def
E,2019-02-01,1082,114.330543518066,95.2273712158203,120.060585021973,def
E,2019-03-01,1082,119.995948791504,94.6534423828125,126.773986816406,def
E,2019-04-01,1082,85.7072067260742,91.7850112915039,93.3782196044922,def
E,2019-05-01,1082,102.773178100586,90.2332077026367,113.897285461426,def
E,2019-06-01,1082,104.295845031738,91.4017791748047,114.10701751709,def
E,2019-07-01,1082,137.719940185547,91.5303192138672,150.463729858398,def
E,2019-08-01,1082,124.835632324219,91.4376602172852,136.525390625,def
E,2019-09-01,1082,128.088790893555,93.3252563476563,137.249877929688,def
E,2019-10-01,1082,148.49250793457,92.7314300537109,160.131805419922,def
E,2019-11-01,1082,131.892715454102,93.9709396362305,140.354797363281,def
E,2019-12-01,1082,107.529968261719,93.6018447875977,114.880180358887,def
E,2020-01-01,1082,111.6220703125,92.2578811645508,120.989196777344,def
E,2020-02-01,1082,115.983291625977,91.7588958740234,126.400054931641,def
E,2020-03-01,1082,105.001983642578,89.1318283081055,117.80525970459,def
E,2020-04-01,1082,74.421028137207,87.7718200683594,84.7892074584961,def
E,2020-05-01,1082,89.4383316040039,87.5150604248047,102.197647094727,def
E,2020-06-01,1082,95.8624954223633,87.7962493896484,109.187461853027,def
E,2020-07-01,1082,103.471343994141,90.3870315551758,114.475868225098,def
E,2020-08-01,1082,98.4908065795899,88.8234939575195,110.883728027344,def
E,2020-09-01,1082,126.51146697998,90.5290985107422,139.74674987793,def
E,2020-10-01,1082,121.299682617188,90.3814926147461,134.208526611328,def
E,2020-11-01,1082,108.912490844727,92.8231506347656,117.333320617676,def
E,2020-12-01,1082,87.3350219726563,92.722297668457,94.1898803710938,def
E,2021-01-01,1082,89.6482315063477,91.3847351074219,98.0997924804688,def
E,2021-02-01,1082,92.3787155151367,91.6860275268555,100.755500793457,def
E,2021-03-01,1082,109.984771728516,90.2835083007812,121.821556091309,def
E,2021-04-01,1082,87.8860855102539,90.3913040161133,97.2284774780274,def
E,2021-05-01,1082,93.7604217529297,89.9623336791992,104.221862792969,def
E,2021-06-01,1082,107.663291931152,90.3603820800781,119.148780822754,def
E,2021-07-01,1082,126.019317626953,90.7865295410156,138.808380126953,def
E,2021-08-01,1082,113.702331542969,91.3352203369141,124.489036560059,def
E,2021-09-01,1082,129.275268554688,91.1274719238281,141.862014770508,def
E,2021-10-01,1082,135.725769042969,92.2653656005859,147.103713989258,def
E,2021-11-01,1082,135.467437744141,92.6662216186523,146.188583374023,def
E,2021-12-01,1082,111.878158569336,93.1462173461914,120.110244750977,def
E,2022-01-01,1082,108.630760192871,91.2199172973633,119.08666229248,def
E,2022-02-01,1082,121.793876647949,89.8583145141602,135.539901733398,def
E,2022-03-01,1082,137.203903198242,89.5774307250977,153.167938232422,def
E,2022-04-01,1082,88.9171142578125,89.9531173706055,98.8482894897461,def
E,2022-05-01,1082,116.039901733398,87.7399368286133,132.254364013672,def
E,2022-06-01,1082,111.880561828613,89.657699584961,124.786338806152,def
E,2022-07-01,1082,124.108673095703,89.4048233032227,138.816528320313,def
E,2022-08-01,1082,125.358215332031,90.1333618164062,139.080810546875,def
E,2022-09-01,1082,135.698287963867,90.8771743774414,149.320541381836,def
E,2022-10-01,1082,144.78369140625,93.0586013793945,155.583343505859,def
E,2022-11-01,1082,148.24333190918,91.7250289916992,161.617111206055,def
E,2022-12-01,1082,121.41960144043,94.4904861450195,128.499298095703,def
E,2023-01-01,1082,122.770484924316,95.5301513671875,128.514907836914,def
E,2023-02-01,1082,130.954193115234,96.1349258422852,136.219161987305,def
E,2023-03-01,1082,146.583587646484,95.0483016967774,154.220108032227,def
E,2023-04-01,1082,98.7868423461914,96.496696472168,102.37328338623,def
E,2023-05-01,1082,129.992767333984,93.753303527832,138.654067993164,def
E,2023-06-01,1082,138.432312011719,93.9087982177734,147.411437988281,def
E,2023-07-01,1082,140.568939208984,94.4790802001953,148.783126831055,def
E,2023-08-01,1082,144.025360107422,96.1913681030273,149.727951049805,def
E,2023-09-01,1082,151.738052368164,97.4145278930664,155.765319824219,def
E,2023-10-01,1082,171.081695556641,98.8095245361328,173.142913818359,def
E,2023-11-01,1082,162.260101318359,99.6337966918945,162.856491088867,def
E,2023-12-01,1082,135.716033935547,107.834526062012,125.855827331543,def
E,2024-01-01,1082,132.451423495197,108.521270546488,122.051110360317,def
E,2024-02-01,1082,134.543705650415,104.347524320265,128.938083186257,def
E,2024-03-01,1082,135.957538397617,103.47445375658,131.392363466318,def
E,2024-04-01,1082,123.296461816762,102.057298491753,120.811011425003,def
E,2024-05-01,1082,141.835179517992,105.158505496209,134.877507510105,def
E,2024-06-01,1082,167.001643317741,104.549325250455,159.734778835493,def
E,2024-07-01,1082,182.352588175697,110.991501579897,164.29418002209,def
E,2024-08-01,1082,143.193035240555,112.419167723397,127.374210012761,def
E,2024-09-01,1082,172.354619947312,114.381120659455,150.684491271642,def
E,2024-10-01,1082,188.508829621688,117.431645251133,160.526422068316,def
E,2024-11-01,1082,184.217526737157,121.205378203358,151.987905649884,def
E,2024-12-01,1082,159.415434208251,122.380245302048,130.262383775698,def
E,2025-01-01,1082,170.68754021344,129.52464980135,131.77995879764,def
E,2025-02-01,1082,161.652723168868,134.362613918571,120.310783569272,def
E,2025-03-01,1082,181.054699041931,136.439688667108,132.699429415635,def
E,2025-04-01,1082,182.439203607668,140.2940276613,130.040598222901,def
E,2025-05-01,1082,177.048698843733,143.010709319266,123.80100010599,def
E,2025-06-01,1082,184.841051048552,142.151369966942,130.031135249623,def
E,2025-07-01,1082,214.820536557514,141.024359771743,152.328664514735,def
E,2025-08-01,1082,181.477612917585,143.911789621894,126.103360041052,def
E,2025-09-01,1082,178.507415191455,143.858278938046,124.085597280389,def
E,2025-10-01,1082,207.013023741231,143.440233564574,144.320046322291,def
E,2025-11-01,1082,185.907973727046,148.568656946209,125.132693919249,def
E,2025-12-01,1082,165.335834998143,150.980759776329,109.507877352356,def
E,2026-01-01,1082,156.181600033341,149.847053122617,104.227335514644,prov
E,2026-02-01,1082,146.567141206444,148.040428940725,99.0048013276577,prov
E,2026-03-01,1082,165.008429762722,148.250893637184,111.303490978776,prov
E,2026-04-01,1082,151.972042394948,146.214920037088,103.937432232213,prov
E,2026-05-01,1082,142.284967076397,141.041501131194,100.881625293874,prov
E,2026-06-01,1082,182.185972680969,141.339645893886,128.89940453564,prov
E,2026-07-01,1082,184.71530282357,140.449424261793,131.517300903307,prov
E,2026-08-01,1082,168.488144751499,140.639215673013,119.801674093938,prov
E,2012-01-01,10821,100,100,100,def
E,2012-02-01,10821,100,100,100,def
E,2012-03-01,10821,100,100,100,def
E,2012-04-01,10821,100,100,100,def
E,2012-05-01,10821,100,100,100,def
E,2012-06-01,10821,100,100,100,def
E,2012-07-01,10821,100,100,100,def
E,2012-08-01,10821,100,100,100,def
E,2012-09-01,10821,100,100,100,def
E,2012-10-01,10821,100,100,100,def
E,2012-11-01,10821,100,100,100,def
E,2012-12-01,10821,100,100,100,def
E,2013-01-01,10821,144.367523193359,87.8056488037109,164.417129516602,def
E,2013-02-01,10821,111.490196228027,94.733024597168,117.688835144043,def
E,2013-03-01,10821,68.8771591186524,92.9968719482422,74.0639495849609,def
E,2013-04-01,10821,71.565673828125,90.3987884521484,79.166633605957,def
E,2013-05-01,10821,115.331657409668,89.9168472290039,128.264785766602,def
E,2013-06-01,10821,124.58984375,90.3454818725586,137.903793334961,def
E,2013-07-01,10821,162.58610534668,88.9519271850586,182.779739379883,def
E,2013-08-01,10821,136.612030029297,88.2883682250977,154.73388671875,def
E,2013-09-01,10821,146.696228027344,87.5989456176758,167.463470458984,def
E,2013-10-01,10821,143.940322875977,90.6057968139648,158.864364624023,def
E,2013-11-01,10821,107.195404052734,92.481086730957,115.910621643066,def
E,2013-12-01,10821,80.535888671875,93.361930847168,86.2620162963867,def
E,2014-01-01,10821,119.110359191895,90.1321487426758,132.150802612305,def
E,2014-02-01,10821,100.068771362305,89.9277725219727,111.276824951172,def
E,2014-03-01,10821,93.173698425293,90.8488388061524,102.559043884277,def
E,2014-04-01,10821,49.9543380737305,87.2227783203125,57.2721252441406,def
E,2014-05-01,10821,112.864105224609,96.2561798095703,117.253883361816,def
E,2014-06-01,10821,126.725936889648,91.6915969848633,138.208892822266,def
E,2014-07-01,10821,148.361709594727,92.002197265625,161.258880615234,def
E,2014-08-01,10821,124.609497070313,88.8246002197266,140.287139892578,def
E,2014-09-01,10821,137.651306152344,89.8806457519531,153.148986816406,def
E,2014-10-01,10821,143.891998291016,91.1549606323242,157.854278564453,def
E,2014-11-01,10821,121.849922180176,88.9936294555664,136.919830322266,def
E,2014-12-01,10821,76.9012680053711,86.0388259887695,89.3797302246094,def
E,2015-01-01,10821,128.601974487305,93.80810546875,137.090469360352,def
E,2015-02-01,10821,124.711433410645,101.8525390625,122.443130493164,def
E,2015-03-01,10821,73.1322021484375,102.346809387207,71.4552841186524,def
E,2015-04-01,10821,71.138671875,101.565322875977,70.0422821044922,def
E,2015-05-01,10821,124.585708618164,99.6094436645508,125.074195861816,def
E,2015-06-01,10821,143.304229736328,99.9889068603516,143.320129394531,def
E,2015-07-01,10821,165.365951538086,102.242645263672,161.738739013672,def
E,2015-08-01,10821,154.471954345703,100.030799865723,154.424392700195,def
E,2015-09-01,10821,153.147018432617,102.88712310791,148.849548339844,def
E,2015-10-01,10821,136.379745483398,100.39868927002,135.838180541992,def
E,2015-11-01,10821,158.100387573242,103.300048828125,153.049667358398,def
E,2015-12-01,10821,96.1078109741211,100.537239074707,95.5942459106445,def
E,2016-01-01,10821,136.861907958984,102.315567016602,133.764495849609,def
E,2016-02-01,10821,102.934646606445,104.024299621582,98.952507019043,def
E,2016-03-01,10821,42.5578002929688,102.768402099609,41.4113693237305,def
E,2016-04-01,10821,112.81615447998,104.84716796875,107.600578308105,def
E,2016-05-01,10821,123.00350189209,103.411773681641,118.945358276367,def
E,2016-06-01,10821,155.483963012695,102.038414001465,152.377868652344,def
E,2016-07-01,10821,146.453155517578,102.974517822266,142.222717285156,def
E,2016-08-01,10821,187.880569458008,101.20531463623,185.642990112305,def
E,2016-09-01,10821,187.204650878906,103.017211914063,181.721725463867,def
E,2016-10-01,10821,166.027862548828,102.414451599121,162.113708496094,def
E,2016-11-01,10821,179.405502319336,102.295013427734,175.380493164063,def
E,2016-12-01,10821,75.1837692260742,103.90502166748,72.3581695556641,def
E,2017-01-01,10821,133.221099853516,106.290962219238,125.336242675781,def
E,2017-02-01,10821,106.118148803711,108.558166503906,97.7523422241211,def
E,2017-03-01,10821,145.469787597656,108.251647949219,134.381134033203,def
E,2017-04-01,10821,38.3268966674805,109.660484313965,34.9505081176758,def
E,2017-05-01,10821,200.061264038086,108.109283447266,185.054656982422,def
E,2017-06-01,10821,195.663635253906,106.255233764648,184.144943237305,def
E,2017-07-01,10821,218.771362304688,107.287658691406,203.911026000977,def
E,2017-08-01,10821,201.771987915039,108.503936767578,185.958221435547,def
E,2017-09-01,10821,192.816665649414,105.000823974609,183.63346862793,def
E,2017-10-01,10821,183.384674072266,102.964408874512,178.104919433594,def
E,2017-11-01,10821,168.35090637207,98.9887924194336,170.070678710938,def
E,2017-12-01,10821,94.5222473144531,93.8080673217774,100.76131439209,def
E,2018-01-01,10821,143.093322753906,90.0383911132813,158.924789428711,def
E,2018-02-01,10821,87.1380462646484,86.9752807617188,100.187141418457,def
E,2018-03-01,10821,88.1013793945313,87.2852783203125,100.93497467041,def
E,2018-04-01,10821,101.144432067871,86.3886260986328,117.080726623535,def
E,2018-05-01,10821,140.416625976563,85.356086730957,164.506866455078,def
E,2018-06-01,10821,144.972549438477,86.2838897705078,168.018096923828,def
E,2018-07-01,10821,177.88720703125,86.7428741455078,205.074142456055,def
E,2018-08-01,10821,167.614074707031,85.250846862793,196.61279296875,def
E,2018-09-01,10821,162.753646850586,85.2716522216797,190.864883422852,def
E,2018-10-01,10821,167.991455078125,85.6212310791016,196.203033447266,def
E,2018-11-01,10821,157.169860839844,85.8562545776367,183.061630249023,def
E,2018-12-01,10821,75.6190032958984,86.7490234375,87.1698608398438,def
E,2019-01-01,10821,142.45475769043,86.3805923461914,164.915222167969,def
E,2019-02-01,10821,95.2925338745117,86.8790435791016,109.684143066406,def
E,2019-03-01,10821,119.672866821289,85.0975875854492,140.630157470703,def
E,2019-04-01,10821,32.9346809387207,86.3622970581055,38.1354827880859,def
E,2019-05-01,10821,160.754730224609,85.5158462524414,187.982376098633,def
E,2019-06-01,10821,136.003189086914,85.1918029785156,159.643508911133,def
E,2019-07-01,10821,209.20280456543,85.6865158081055,244.149032592773,def
E,2019-08-01,10821,186.097640991211,85.8576049804688,216.751480102539,def
E,2019-09-01,10821,187.32568359375,86.035888671875,217.729690551758,def
E,2019-10-01,10821,190.566925048828,86.4047698974609,220.551391601563,def
E,2019-11-01,10821,137.499359130859,84.7101364135742,162.317489624023,def
E,2019-12-01,10821,83.6362533569336,86.0294494628906,97.2181625366211,def
E,2020-01-01,10821,189.765625,88.0355453491211,215.555694580078,def
E,2020-02-01,10821,146.076629638672,90.7054290771484,161.045074462891,def
E,2020-03-01,10821,97.1738128662109,89.6109848022461,108.439613342285,def
E,2020-04-01,10821,103.867286682129,91.4577484130859,113.56859588623,def
E,2020-05-01,10821,161.305221557617,89.49609375,180.237167358398,def
E,2020-06-01,10821,162.663589477539,89.2430191040039,182.270385742188,def
E,2020-07-01,10821,182.326171875,88.4343338012695,206.171249389648,def
E,2020-08-01,10821,198.815872192383,89.3148345947266,222.601181030273,def
E,2020-09-01,10821,202.654403686523,89.3222198486328,226.880172729492,def
E,2020-10-01,10821,178.689819335938,88.7223510742188,201.403381347656,def
E,2020-11-01,10821,159.385192871094,87.832145690918,181.465667724609,def
E,2020-12-01,10821,96.682991027832,85.5577850341797,113.003150939941,def
E,2021-01-01,10821,171.464340209961,94.1482620239258,182.121627807617,def
E,2021-02-01,10821,161.317230224609,94.0930099487305,171.444442749023,def
E,2021-03-01,10821,133.616516113281,94.0207977294922,142.113784790039,def
E,2021-04-01,10821,104.35961151123,93.4955596923828,111.619857788086,def
E,2021-05-01,10821,171.395690917969,92.7146835327149,184.863586425781,def
E,2021-06-01,10821,186.120407104492,92.703987121582,200.768508911133,def
E,2021-07-01,10821,233.695785522461,93.0197677612305,251.232406616211,def
E,2021-08-01,10821,219.757400512695,93.2230377197266,235.732940673828,def
E,2021-09-01,10821,211.384323120117,93.0289154052734,227.224334716797,def
E,2021-10-01,10821,212.919235229492,92.9734344482422,229.010833740234,def
E,2021-11-01,10821,200.416610717773,93.0360336303711,215.418258666992,def
E,2021-12-01,10821,118.556800842285,92.7837371826172,127.777565002441,def
E,2022-01-01,10821,207.654510498047,94.0325317382812,220.832641601563,def
E,2022-02-01,10821,206.450241088867,97.1086120605469,212.597259521484,def
E,2022-03-01,10821,218.859832763672,96.8959426879883,225.871002197266,def
E,2022-04-01,10821,62.1640357971192,95.9040679931641,64.818977355957,def
E,2022-05-01,10821,205.854370117188,95.602897644043,215.322326660156,def
E,2022-06-01,10821,182.140960693359,96.2621917724609,189.213394165039,def
E,2022-07-01,10821,220.595672607422,94.8853378295899,232.486572265625,def
E,2022-08-01,10821,219.540298461914,94.4116897583008,232.535079956055,def
E,2022-09-01,10821,213.011535644531,95.0417861938477,224.124099731445,def
E,2022-10-01,10821,214.485412597656,94.2137680053711,227.658248901367,def
E,2022-11-01,10821,230.109771728516,95.9290161132813,239.875045776367,def
E,2022-12-01,10821,110.717910766602,88.7076034545899,124.812194824219,def
E,2023-01-01,10821,243.299896240234,92.5824432373047,262.792694091797,def
E,2023-02-01,10821,210.427932739258,93.9663162231445,223.939743041992,def
E,2023-03-01,10821,236.240829467773,93.9800415039062,251.373413085938,def
E,2023-04-01,10821,107.742614746094,96.327522277832,111.850296020508,def
E,2023-05-01,10821,250.77783203125,94.2560806274414,266.060089111328,def
E,2023-06-01,10821,279.538940429688,94.5629959106445,295.611328125,def
E,2023-07-01,10821,278.545379638672,93.8403701782227,296.828948974609,def
E,2023-08-01,10821,245.609451293945,95.2203369140625,257.938018798828,def
E,2023-09-01,10821,289.507446289063,94.7802810668945,305.451141357422,def
E,2023-10-01,10821,310.727844238281,94.8743362426758,327.515167236328,def
E,2023-11-01,10821,262.609100341797,94.8532104492188,276.858428955078,def
E,2023-12-01,10821,170.59912109375,95.7640838623047,178.145202636719,def
E,2024-01-01,10821,196.11827193881,102.391221835954,191.538172390099,def
E,2024-02-01,10821,222.385193557678,104.653287474098,212.497096257369,def
E,2024-03-01,10821,173.069728497458,105.462903702654,164.104841717811,def
E,2024-04-01,10821,228.237956922346,107.002946631016,213.300631115496,def
E,2024-05-01,10821,280.640762531438,106.981539037418,262.326350346307,def
E,2024-06-01,10821,340.164611218916,110.359642591346,308.232800078077,def
E,2024-07-01,10821,414.010837460379,120.262202093828,344.256829409913,def
E,2024-08-01,10821,298.753359422986,124.787972972896,239.408780315414,def
E,2024-09-01,10821,388.494837843288,127.157039102905,305.523663206695,def
E,2024-10-01,10821,457.806315971416,134.088858474875,341.420106268928,def
E,2024-11-01,10821,358.99064042297,132.735470384271,270.455700328908,def
E,2024-12-01,10821,255.530544729756,136.819168659593,186.765166907473,def
E,2025-01-01,10821,428.291447504748,165.779822220199,258.349567780689,def
E,2025-02-01,10821,453.758463728459,172.774710211064,262.630144330387,def
E,2025-03-01,10821,429.653839266016,168.700133699659,254.684946913488,def
E,2025-04-01,10821,287.383147995933,177.373940353255,162.021067975542,def
E,2025-05-01,10821,443.855262625022,174.239814269171,254.738144320109,def
E,2025-06-01,10821,443.913154226699,169.192620518923,262.371467370836,def
E,2025-07-01,10821,602.655310674042,166.494071481613,361.968035675234,def
E,2025-08-01,10821,389.727884300443,167.982028768669,232.005705149221,def
E,2025-09-01,10821,618.264230943978,171.13261096826,361.277863449041,def
E,2025-10-01,10821,503.452774438629,173.035384989216,290.953658009914,def
E,2025-11-01,10821,471.924110293164,183.586466597184,257.058227868588,def
E,2025-12-01,10821,284.707723938895,199.106970527421,142.992346083001,def
E,2026-01-01,10821,574.247504504973,220.383921568153,260.566882266289,prov
E,2026-02-01,10821,530.679714156926,228.020514109048,232.733324233322,prov
E,2026-03-01,10821,481.521823314183,220.590674520462,218.287482849631,prov
E,2026-04-01,10821,436.866784968258,221.431282651561,197.292264461998,prov
E,2026-05-01,10821,380.637586584744,217.65622763588,174.880175332383,prov
E,2026-06-01,10821,575.664802795481,223.353604138274,257.736970030048,prov
E,2026-07-01,10821,708.841036052059,214.12754187739,331.036839480921,prov
E,2026-08-01,10821,584.573246137581,214.068235866668,273.077999112304,prov
E,2012-01-01,108221,100,100,100,def
E,2012-02-01,108221,100,100,100,def
E,2012-03-01,108221,100,100,100,def
E,2012-04-01,108221,100,100,100,def
E,2012-05-01,108221,100,100,100,def
E,2012-06-01,108221,100,100,100,def
E,2012-07-01,108221,100,100,100,def
E,2012-08-01,108221,100,100,100,def
E,2012-09-01,108221,100,100,100,def
E,2012-10-01,108221,100,100,100,def
E,2012-11-01,108221,100,100,100,def
E,2012-12-01,108221,100,100,100,def
E,2013-01-01,108221,102.147315979004,95.8872756958008,106.528549194336,def
E,2013-02-01,108221,87.6951446533203,95.7318954467774,91.6049423217773,def
E,2013-03-01,108221,93.4650344848633,97.6661758422852,95.6984710693359,def
E,2013-04-01,108221,86.7913436889648,98.8838958740234,87.7709579467773,def
E,2013-05-01,108221,92.2049713134766,96.5164108276367,95.5329437255859,def
E,2013-06-01,108221,100.25562286377,94.7573471069336,105.80248260498,def
E,2013-07-01,108221,84.7722930908203,94.910758972168,89.3178939819336,def
E,2013-08-01,108221,85.2940216064453,94.869873046875,89.9063339233399,def
E,2013-09-01,108221,136.074798583984,91.8689575195313,148.118362426758,def
E,2013-10-01,108221,141.890380859375,94.2604904174805,150.530059814453,def
E,2013-11-01,108221,107.716575622559,96.0857620239258,112.104614257813,def
E,2013-12-01,108221,101.543739318848,98.2930374145508,103.307151794434,def
E,2014-01-01,108221,91.968391418457,97.1494445800781,94.6669235229492,def
E,2014-02-01,108221,104.258415222168,98.3626022338867,105.993965148926,def
E,2014-03-01,108221,112.399444580078,99.3941650390625,113.084548950195,def
E,2014-04-01,108221,115.954284667969,104.841468811035,110.599639892578,def
E,2014-05-01,108221,82.4302978515625,102.862617492676,80.1362991333008,def
E,2014-06-01,108221,109.920166015625,104.605850219727,105.080322265625,def
E,2014-07-01,108221,104.527740478516,102.137886047363,102.339828491211,def
E,2014-08-01,108221,81.5275344848633,103.230506896973,78.976203918457,def
E,2014-09-01,108221,115.065010070801,100.721336364746,114.240943908691,def
E,2014-10-01,108221,119.858459472656,107.405326843262,111.594512939453,def
E,2014-11-01,108221,120.92333984375,106.189643859863,113.874893188477,def
E,2014-12-01,108221,94.6333770751953,102.003364562988,92.7747573852539,def
E,2015-01-01,108221,115.066497802734,99.4019012451172,115.758850097656,def
E,2015-02-01,108221,112.23429107666,101.355545043945,110.733253479004,def
E,2015-03-01,108221,108.375,93.2402801513672,116.231948852539,def
E,2015-04-01,108221,94.5311813354492,93.4950790405273,101.108192443848,def
E,2015-05-01,108221,118.392929077148,90.1355133056641,131.34992980957,def
E,2015-06-01,108221,103.756393432617,86.8349227905273,119.486946105957,def
E,2015-07-01,108221,113.871376037598,84.3542327880859,134.991897583008,def
E,2015-08-01,108221,123.411682128906,87.8846969604492,140.424530029297,def
E,2015-09-01,108221,116.159660339355,88.4594268798828,131.314056396484,def
E,2015-10-01,108221,116.402778625488,89.3211288452149,130.319412231445,def
E,2015-11-01,108221,127.074760437012,88.5583419799805,143.492706298828,def
E,2015-12-01,108221,111.49609375,90.5080718994141,123.189117431641,def
E,2016-01-01,108221,109.996971130371,92.1829833984375,119.324584960938,def
E,2016-02-01,108221,98.482795715332,90.6290817260742,108.66577911377,def
E,2016-03-01,108221,118.960525512695,91.3772888183594,130.186096191406,def
E,2016-04-01,108221,142.925048828125,86.3127975463867,165.589630126953,def
E,2016-05-01,108221,133.970413208008,84.0276107788086,159.436187744141,def
E,2016-06-01,108221,155.102645874023,86.1856155395508,179.963500976563,def
E,2016-07-01,108221,113.632179260254,85.4598770141602,132.965530395508,def
E,2016-08-01,108221,129.228927612305,83.8190002441406,154.176177978516,def
E,2016-09-01,108221,139.377639770508,89.3237915039063,156.036407470703,def
E,2016-10-01,108221,115.253021240234,92.8715744018555,124.09935760498,def
E,2016-11-01,108221,113.388610839844,88.7099838256836,127.819450378418,def
E,2016-12-01,108221,111.99829864502,90.6241989135742,123.585426330566,def
E,2017-01-01,108221,95.2574768066406,92.0118103027344,103.527450561523,def
E,2017-02-01,108221,99.2712783813477,93.0129623413086,106.72843170166,def
E,2017-03-01,108221,148.756942749023,91.231559753418,163.054260253906,def
E,2017-04-01,108221,84.7494277954102,91.1299209594727,92.9984664916992,def
E,2017-05-01,108221,115.32738494873,90.935920715332,126.822700500488,def
E,2017-06-01,108221,100.865921020508,87.3242340087891,115.507369995117,def
E,2017-07-01,108221,102.71834564209,90.6075439453125,113.3662109375,def
E,2017-08-01,108221,120.918655395508,89.6270904541016,134.913070678711,def
E,2017-09-01,108221,97.0764770507813,92.4614334106445,104.991317749023,def
E,2017-10-01,108221,108.716247558594,93.8318099975586,115.862892150879,def
E,2017-11-01,108221,179.616271972656,95.1001052856445,188.870727539063,def
E,2017-12-01,108221,136.240264892578,94.270149230957,144.521102905273,def
E,2018-01-01,108221,121.996025085449,92.7335205078125,131.555480957031,def
E,2018-02-01,108221,101.89973449707,93.4966735839844,108.987548828125,def
E,2018-03-01,108221,154.632186889648,92.1284408569336,167.844131469727,def
E,2018-04-01,108221,109.878677368164,93.2752685546875,117.800445556641,def
E,2018-05-01,108221,110.786041259766,91.8229370117188,120.651817321777,def
E,2018-06-01,108221,137.126281738281,93.0600662231445,147.352447509766,def
E,2018-07-01,108221,99.949951171875,90.7268218994141,110.165824890137,def
E,2018-08-01,108221,132.571807861328,90.5768585205078,146.363891601563,def
E,2018-09-01,108221,89.1570663452148,90.0022048950195,99.0609817504883,def
E,2018-10-01,108221,121.482460021973,92.2619934082031,131.671188354492,def
E,2018-11-01,108221,127.533668518066,94.4812622070313,134.983032226563,def
E,2018-12-01,108221,91.1389617919922,95.3887481689453,95.5447692871094,def
E,2019-01-01,108221,111.529876708984,93.2923736572266,119.548759460449,def
E,2019-02-01,108221,126.802825927734,91.5806732177734,138.460250854492,def
E,2019-03-01,108221,142.845260620117,92.8684310913086,153.814666748047,def
E,2019-04-01,108221,97.8746566772461,90.3992538452149,108.269317626953,def
E,2019-05-01,108221,127.09928894043,89.8490982055664,141.458618164063,def
E,2019-06-01,108221,116.204620361328,90.3972778320312,128.548812866211,def
E,2019-07-01,108221,82.1309814453125,88.5860214233398,92.7132568359375,def
E,2019-08-01,108221,112.238082885742,91.3424301147461,122.876174926758,def
E,2019-09-01,108221,92.6957626342774,91.067268371582,101.788238525391,def
E,2019-10-01,108221,124.074569702148,92.6850509643555,133.86686706543,def
E,2019-11-01,108221,109.295837402344,94.0129623413086,116.256134033203,def
E,2019-12-01,108221,99.5342864990234,94.0505447387695,105.830635070801,def
E,2020-01-01,108221,87.4014663696289,91.026741027832,96.0173568725586,def
