Verkehrsrichtung;Jahr;Periode;Periode_txt;Warengruppe_CPA;Kettenindex_nominal;Kettenindex_Durchschnittswert;Kettenindex_real;Index_nominal_Vorjahr;Index_Durchschnittswert_Vorjahr;Index_real_Vorjahr;Index_nominal_Vorperiode;Index_Durchschnittswert_Vorperiode;Index_real_Vorperiode;Stand;Aktualisierungsdatum
E;2019;23;Jahr;1082;117.7513656616211;92.88710021972656;126.76826477050781;97.5886459350586;96.71442413330078;100.90391540527344;;;;def;2026-09-10T00:00:00.000+02:00
E;2019;24;1. Quartal;1082;113.8935317993164;94.8505859375;120.0767822265625;96.6761474609375;97.9186782836914;98.7310562133789;;;;def;2026-09-10T00:00:00.000+02:00
E;2019;25;2. Quartal;1082;97.59207153320312;91.06684112548828;107.16532135009766;89.26248168945312;96.34351348876953;92.65023040771484;76.86199951171875;92.94429016113281;82.69684600830078;def;2026-09-10T00:00:00.000+02:00
E;2019;26;3. Quartal;1082;130.21478271484375;92.08460235595703;141.40777587890625;101.30899810791016;96.04397583007812;105.48188781738281;133.42762756347656;101.11759948730469;131.95291137695312;def;2026-09-10T00:00:00.000+02:00
E;2019;27;4. Quartal;1082;129.30506896972656;93.38739013671875;138.46095275878906;101.83866119384766;95.31268310546875;106.84691619873047;99.3013687133789;101.41476440429688;97.91608428955078;def;2026-09-10T00:00:00.000+02:00
E;2019;28;1. Halbjahr;1082;105.74280548095703;93.06671142578125;113.62042999267578;93.107666015625;97.19866180419922;95.79110717773438;;;;def;2026-09-10T00:00:00.000+02:00
E;2019;29;2. Halbjahr;1082;129.7599334716797;92.77330017089844;139.8677520751953;101.57221221923828;95.5740737915039;106.2759017944336;101.57221221923828;95.5740737915039;106.2759017944336;def;2026-09-10T00:00:00.000+02:00
E;2020;1;Januar;1082;111.6220703125;92.25788116455078;120.98919677734375;103.9755859375;97.1999740600586;106.9708023071289;103.80554962158203;98.56417083740234;105.31773376464844;def;2026-09-10T00:00:00.000+02:00
E;2020;2;Februar;1082;115.98329162597656;91.75889587402344;126.40005493164062;101.44558715820312;96.3576889038086;105.28022003173828;103.90713500976562;99.45914459228516;104.47218322753906;def;2026-09-10T00:00:00.000+02:00
E;2020;3;März;1082;105.00198364257812;89.13182830810547;117.80525970458984;87.50460815429688;94.16648864746094;92.92542266845703;90.53199005126953;97.1369857788086;93.20032501220703;def;2026-09-10T00:00:00.000+02:00
E;2020;4;April;1082;74.42102813720703;87.77182006835938;84.7892074584961;86.83170318603516;95.62761688232422;90.80191040039062;70.8758316040039;98.47415924072266;71.97403717041016;def;2026-09-10T00:00:00.000+02:00
E;2020;5;Mai;1082;89.4383316040039;87.51506042480469;102.19764709472656;87.02497863769531;96.98764038085938;89.7279052734375;120.17884826660156;99.70747375488281;120.53144073486328;def;2026-09-10T00:00:00.000+02:00
E;2020;6;Juni;1082;95.86249542236328;87.79624938964844;109.18746185302734;91.91400909423828;96.05529022216797;95.68864440917969;107.18277740478516;100.32130432128906;106.8395004272461;def;2026-09-10T00:00:00.000+02:00
E;2020;7;Juli;1082;103.47134399414062;90.38703155517578;114.47586822509766;75.1317138671875;98.75092315673828;76.08203125;107.93724822998047;102.9509048461914;104.84342193603516;def;2026-09-10T00:00:00.000+02:00
E;2020;8;August;1082;98.49080657958984;88.82349395751953;110.88372802734375;78.89639282226562;97.14104461669922;81.21839141845703;95.18655395507812;98.27017211914062;96.86209869384766;def;2026-09-10T00:00:00.000+02:00
E;2020;9;September;1082;126.51146697998047;90.52909851074219;139.7467498779297;98.76856994628906;97.00386047363281;101.8192138671875;128.4500274658203;101.92021179199219;126.02998352050781;def;2026-09-10T00:00:00.000+02:00
E;2020;10;Oktober;1082;121.2996826171875;90.3814926147461;134.20852661132812;81.6874008178711;97.46587371826172;83.81128692626953;95.88037872314453;99.83695983886719;96.0369644165039;def;2026-09-10T00:00:00.000+02:00
E;2020;11;November;1082;108.91249084472656;92.82315063476562;117.33332061767578;82.57657623291016;98.77857208251953;83.59765625;89.7879409790039;102.70149993896484;87.4261245727539;def;2026-09-10T00:00:00.000+02:00
E;2020;12;Dezember;1082;87.33502197265625;92.72229766845703;94.18988037109375;81.21923828125;99.06033325195312;81.98966979980469;80.18824768066406;99.89134979248047;80.27547454833984;def;2026-09-10T00:00:00.000+02:00
E;2020;23;Jahr;1082;103.19583129882812;90.14949035644531;114.4719009399414;87.63875579833984;97.0527572631836;90.30011749267578;;;;def;2026-09-10T00:00:00.000+02:00
E;2020;24;1. Quartal;1082;110.8691177368164;91.03870391845703;121.78240203857422;97.34452056884766;95.98117065429688;101.42044067382812;;;;def;2026-09-10T00:00:00.000+02:00
E;2020;25;2. Quartal;1082;86.5739517211914;87.66354370117188;98.75707244873047;88.71002197265625;96.26286315917969;92.15394592285156;66.95325469970703;93.87086486816406;71.3248519897461;def;2026-09-10T00:00:00.000+02:00
E;2020;26;3. Quartal;1082;109.49120330810547;89.89794158935547;121.79501342773438;84.08507537841797;97.62537384033203;86.13035583496094;126.47130584716797;102.548828125;123.32788848876953;def;2026-09-10T00:00:00.000+02:00
E;2020;27;4. Quartal;1082;105.84906005859375;91.72846221923828;115.39391326904297;81.85994720458984;98.2236099243164;83.34040069580078;96.67357635498047;102.03622436523438;94.74436950683594;def;2026-09-10T00:00:00.000+02:00
E;2020;28;1. Halbjahr;1082;98.7215347290039;89.4952621459961;110.3092269897461;93.36004638671875;96.16248321533203;97.08573150634766;;;;def;2026-09-10T00:00:00.000+02:00
E;2020;29;2. Halbjahr;1082;107.67013549804688;90.84151458740234;118.52525329589844;82.9764175415039;97.91773223876953;84.7409439086914;82.9764175415039;97.91773223876953;84.7409439086914;def;2026-09-10T00:00:00.000+02:00
E;2021;1;Januar;1082;89.64823150634766;91.38473510742188;98.09979248046875;80.31407165527344;99.05358123779297;81.0814437866211;102.64866638183594;98.55744934082031;104.15109252929688;def;2026-09-10T00:00:00.000+02:00
E;2021;2;Februar;1082;92.37871551513672;91.68602752685547;100.75550079345703;79.64830017089844;99.92058563232422;79.71160125732422;103.0457763671875;100.32969665527344;102.7071533203125;def;2026-09-10T00:00:00.000+02:00
E;2021;3;März;1082;109.98477172851562;90.28350830078125;121.8215560913086;104.74542236328125;101.2921142578125;103.40926361083984;119.05856323242188;98.47030639648438;120.90808868408203;def;2026-09-10T00:00:00.000+02:00
E;2021;4;April;1082;87.8860855102539;90.39130401611328;97.22847747802734;118.09308624267578;102.98442840576172;114.67081451416016;79.90750122070312;100.11939239501953;79.81221008300781;def;2026-09-10T00:00:00.000+02:00
E;2021;5;Mai;1082;93.76042175292969;89.96233367919922;104.22186279296875;104.83247375488281;102.79640197753906;101.98068237304688;106.68402862548828;99.52542877197266;107.19273376464844;def;2026-09-10T00:00:00.000+02:00
E;2021;6;Juni;1082;107.66329193115234;90.36038208007812;119.1487808227539;112.31012725830078;102.92054748535156;109.12313079833984;114.82807922363281;100.44246673583984;114.3222427368164;def;2026-09-10T00:00:00.000+02:00
E;2021;7;Juli;1082;126.01931762695312;90.78652954101562;138.80838012695312;121.79151916503906;100.44198608398438;121.2555923461914;117.04947662353516;100.47161102294922;116.50005340576172;def;2026-09-10T00:00:00.000+02:00
E;2021;8;August;1082;113.70233154296875;91.33522033691406;124.4890365600586;115.44461822509766;102.82776641845703;112.26988983154297;90.22611236572266;100.6043701171875;89.68408966064453;def;2026-09-10T00:00:00.000+02:00
E;2021;9;September;1082;129.2752685546875;91.12747192382812;141.8620147705078;102.18463134765625;100.66098022460938;101.5136489868164;113.69623565673828;99.77254486083984;113.95542907714844;def;2026-09-10T00:00:00.000+02:00
E;2021;10;Oktober;1082;135.72576904296875;92.26536560058594;147.1037139892578;111.89293670654297;102.08435821533203;109.60831451416016;104.98973846435547;101.2486801147461;103.69491577148438;def;2026-09-10T00:00:00.000+02:00
E;2021;11;November;1082;135.46743774414062;92.66622161865234;146.18858337402344;124.38191223144531;99.83094024658203;124.5925521850586;99.80966186523438;100.43446350097656;99.3779067993164;def;2026-09-10T00:00:00.000+02:00
E;2021;12;Dezember;1082;111.87815856933594;93.1462173461914;120.11024475097656;128.10227966308594;100.45719146728516;127.51927185058594;82.58675384521484;100.51798248291016;82.16117095947266;def;2026-09-10T00:00:00.000+02:00
E;2021;23;Jahr;1082;111.1158218383789;91.25343322753906;121.76618194580078;107.67471313476562;101.22457122802734;106.37211608886719;;;;def;2026-09-10T00:00:00.000+02:00
E;2021;24;1. Quartal;1082;97.33724212646484;91.01644134521484;106.9446792602539;87.79473114013672;99.97554779052734;87.81620025634766;;;;def;2026-09-10T00:00:00.000+02:00
E;2021;25;2. Quartal;1082;96.43659973144531;90.23135375976562;106.87704467773438;111.39216613769531;102.92916107177734;108.22216033935547;91.10765838623047;98.36788940429688;92.61930084228516;def;2026-09-10T00:00:00.000+02:00
E;2021;26;3. Quartal;1082;122.99897766113281;91.02130126953125;135.132080078125;112.33685302734375;101.24959564208984;110.95042419433594;127.54387664794922;100.87547302246094;126.43695831298828;def;2026-09-10T00:00:00.000+02:00
E;2021;27;4. Quartal;1082;127.69046020507812;92.66107940673828;137.8037567138672;120.63446807861328;101.01671600341797;119.42030334472656;103.81424713134766;101.8015365600586;101.97708892822266;def;2026-09-10T00:00:00.000+02:00
E;2021;28;1. Halbjahr;1082;96.88691711425781;90.62158966064453;106.91372680664062;98.1416244506836;101.25852966308594;96.92183685302734;;;;def;2026-09-10T00:00:00.000+02:00
E;2021;29;2. Halbjahr;1082;125.34471893310547;91.81576538085938;136.51763916015625;116.41548919677734;101.07247924804688;115.18021392822266;116.41548919677734;101.07247924804688;115.18021392822266;def;2026-09-10T00:00:00.000+02:00
E;2022;1;Januar;1082;108.6307601928711;91.21991729736328;119.08666229248047;121.1744613647461;99.81964874267578;121.39339447021484;97.09738159179688;97.93196105957031;99.14779663085938;def;2026-09-10T00:00:00.000+02:00
E;2022;2;Februar;1082;121.79387664794922;89.85831451416016;135.53990173339844;131.8419189453125;98.00655364990234;134.52357482910156;112.11729431152344;98.50733947753906;113.8161849975586;def;2026-09-10T00:00:00.000+02:00
E;2022;3;März;1082;137.2039031982422;89.57743072509766;153.16793823242188;124.74808502197266;99.21793365478516;125.73139190673828;112.65254974365234;99.68741607666016;113.00579071044922;def;2026-09-10T00:00:00.000+02:00
E;2022;4;April;1082;88.9171142578125;89.95311737060547;98.8482894897461;101.17314147949219;99.5152359008789;101.66598510742188;64.80654907226562;100.41939544677734;64.535888671875;def;2026-09-10T00:00:00.000+02:00
E;2022;5;Mai;1082;116.03990173339844;87.73993682861328;132.25436401367188;123.76213836669922;97.5296401977539;126.89695739746094;130.50344848632812;97.53962707519531;133.79530334472656;def;2026-09-10T00:00:00.000+02:00
E;2022;6;Juni;1082;111.88056182861328;89.65769958496094;124.78633880615234;103.9170913696289;99.22235870361328;104.73152923583984;96.41558837890625;102.18573760986328;94.35327911376953;def;2026-09-10T00:00:00.000+02:00
E;2022;7;Juli;1082;124.10867309570312;89.40482330322266;138.8165283203125;98.48384857177734;98.47807312011719;100.00586700439453;110.92961883544922;99.71795654296875;111.24337005615234;def;2026-09-10T00:00:00.000+02:00
E;2022;8;August;1082;125.35821533203125;90.13336181640625;139.080810546875;110.25122833251953;98.68412780761719;111.7213363647461;101.0068130493164;100.81487274169922;100.19038391113281;def;2026-09-10T00:00:00.000+02:00
E;2022;9;September;1082;135.6982879638672;90.8771743774414;149.32054138183594;104.96847534179688;99.72532653808594;105.25758361816406;108.24842071533203;100.82523345947266;107.3624267578125;def;2026-09-10T00:00:00.000+02:00
E;2022;10;Oktober;1082;144.78369140625;93.05860137939453;155.58334350585938;106.6736831665039;100.85972595214844;105.76439666748047;106.69529724121094;102.4004135131836;104.19420623779297;def;2026-09-10T00:00:00.000+02:00
E;2022;11;November;1082;148.2433319091797;91.72502899169922;161.6171112060547;109.43097686767578;98.98431396484375;110.5538558959961;102.3895263671875;98.56695556640625;103.8781509399414;def;2026-09-10T00:00:00.000+02:00
E;2022;12;Dezember;1082;121.41960144042969;94.49048614501953;128.49929809570312;108.52842712402344;101.44317626953125;106.98445129394531;81.90560913085938;103.01494598388672;79.50846862792969;def;2026-09-10T00:00:00.000+02:00
E;2022;23;Jahr;1082;123.67315673828125;90.53836822509766;136.59750366210938;111.3011245727539;99.21640014648438;112.18017578125;;;;def;2026-09-10T00:00:00.000+02:00
E;2022;24;1. Quartal;1082;122.5428466796875;90.11580657958984;135.98373413085938;125.89512634277344;99.01046752929688;127.15335083007812;;;;def;2026-09-10T00:00:00.000+02:00
E;2022;25;2. Quartal;1082;105.6125259399414;88.95509338378906;118.72566223144531;109.51498413085938;98.5855712890625;111.08621215820312;82.70980072021484;96.00049591064453;86.15560150146484;def;2026-09-10T00:00:00.000+02:00
E;2022;26;3. Quartal;1082;128.38839721679688;90.1487045288086;142.41845703125;104.38167572021484;99.04132080078125;105.39204406738281;121.56549835205078;101.34180450439453;119.95591735839844;def;2026-09-10T00:00:00.000+02:00
E;2022;27;4. Quartal;1082;138.1488800048828;92.8683853149414;148.75770568847656;108.19044494628906;100.22372436523438;107.94893646240234;107.60231018066406;103.01688385009766;104.45113372802734;def;2026-09-10T00:00:00.000+02:00
E;2022;28;1. Halbjahr;1082;114.07768249511719;89.56926727294922;127.3625259399414;117.74312591552734;98.83877563476562;119.12644958496094;;;;def;2026-09-10T00:00:00.000+02:00
E;2022;29;2. Halbjahr;1082;133.2686309814453;91.51351165771484;145.6272735595703;106.32170104980469;99.67080688476562;106.67285919189453;106.32170104980469;99.67080688476562;106.67285919189453;def;2026-09-10T00:00:00.000+02:00
E;2023;1;Januar;1082;122.7704849243164;95.5301513671875;128.51490783691406;113.01631927490234;104.72509765625;107.91712188720703;101.1125717163086;101.10028839111328;100.01215362548828;def;2026-09-10T00:00:00.000+02:00
E;2023;2;Februar;1082;130.95419311523438;96.13492584228516;136.2191619873047;107.52116394042969;106.9850082397461;100.50115203857422;106.66585540771484;100.63307189941406;105.99483489990234;def;2026-09-10T00:00:00.000+02:00
E;2023;3;März;1082;146.58358764648438;95.04830169677734;154.22010803222656;106.83631896972656;106.10741424560547;100.68694305419922;111.93502044677734;98.86968231201172;113.2146987915039;def;2026-09-10T00:00:00.000+02:00
E;2023;4;April;1082;98.7868423461914;96.49669647216797;102.37328338623047;111.09991455078125;107.27442932128906;103.56607055664062;67.39283752441406;101.52385711669922;66.38127899169922;def;2026-09-10T00:00:00.000+02:00
E;2023;5;Mai;1082;129.99276733398438;93.75330352783203;138.65406799316406;112.02420043945312;106.85363006591797;104.83892822265625;131.5891571044922;97.15701293945312;135.439697265625;def;2026-09-10T00:00:00.000+02:00
E;2023;6;Juni;1082;138.43231201171875;93.90879821777344;147.41143798828125;123.73223114013672;104.7414779663086;118.13107299804688;106.4923095703125;100.16585540771484;106.31598663330078;def;2026-09-10T00:00:00.000+02:00
E;2023;7;Juli;1082;140.56893920898438;94.47908020019531;148.7831268310547;113.26277923583984;105.67559051513672;107.17969512939453;101.54344177246094;100.60726928710938;100.9305191040039;def;2026-09-10T00:00:00.000+02:00
E;2023;8;August;1082;144.02536010742188;96.19136810302734;149.7279510498047;114.89104461669922;106.72116088867188;107.65535736083984;102.4588851928711;101.81234741210938;100.63502502441406;def;2026-09-10T00:00:00.000+02:00
E;2023;9;September;1082;151.73805236816406;97.4145278930664;155.76531982421875;111.82017517089844;107.19361877441406;104.31607055664062;105.35509490966797;101.27159118652344;104.03223419189453;def;2026-09-10T00:00:00.000+02:00
E;2023;10;Oktober;1082;171.08169555664062;98.80952453613281;173.14291381835938;118.16365051269531;106.17989349365234;111.2862777709961;112.748046875;101.43201446533203;111.15626525878906;def;2026-09-10T00:00:00.000+02:00
E;2023;11;November;1082;162.26010131835938;99.63379669189453;162.8564910888672;109.45523834228516;108.62226104736328;100.76686096191406;94.84363555908203;100.8342056274414;94.05899810791016;def;2026-09-10T00:00:00.000+02:00
E;2023;12;Dezember;1082;135.71603393554688;107.83452606201172;125.85582733154297;111.77440643310547;114.12210845947266;97.94281768798828;83.64104461669922;108.23087310791016;77.28020477294922;def;2026-09-10T00:00:00.000+02:00
E;2023;23;Jahr;1082;139.40919494628906;96.89685821533203;143.87379455566406;112.72389221191406;107.02297973632812;105.32681274414062;;;;def;2026-09-10T00:00:00.000+02:00
E;2023;24;1. Quartal;1082;133.43609619140625;95.54378509521484;139.6596221923828;108.88933563232422;106.02333068847656;102.70318603515625;;;;def;2026-09-10T00:00:00.000+02:00
E;2023;25;2. Quartal;1082;122.40397644042969;94.40917205810547;129.65261840820312;115.89910888671875;106.13127136230469;109.20354461669922;88.60295104980469;101.65911102294922;87.15691375732422;def;2026-09-10T00:00:00.000+02:00
E;2023;26;3. Quartal;1082;145.44412231445312;96.01322174072266;151.48342895507812;113.28447723388672;106.50538635253906;106.36502075195312;118.82303619384766;101.69903564453125;116.8379135131836;def;2026-09-10T00:00:00.000+02:00
E;2023;27;4. Quartal;1082;156.3526153564453;101.36470794677734;154.24757385253906;113.17689514160156;109.1487808227539;103.69048309326172;107.50012969970703;105.57369232177734;101.8247299194336;def;2026-09-10T00:00:00.000+02:00
E;2023;28;1. Halbjahr;1082;127.92002868652344;94.94287109375;134.7336883544922;112.13414001464844;105.99938201904297;105.78754425048828;;;;def;2026-09-10T00:00:00.000+02:00
E;2023;29;2. Halbjahr;1082;150.8983612060547;98.68412780761719;152.9104766845703;113.22871398925781;107.83557891845703;105.00125885009766;113.22871398925781;107.83557891845703;105.00125885009766;def;2026-09-10T00:00:00.000+02:00
E;2024;1;Januar;1082;132.45142349519676;108.5212705464882;122.05111036031681;107.88539572589318;113.59897267342012;94.97039091776043;97.59452855666227;100.63685028307312;96.97692426970158;def;2026-09-10T00:00:00.000+02:00
E;2024;2;Februar;1082;134.5437056504145;104.34752432026478;128.93808318625673;102.7410443681032;108.54278339118176;94.65487917057767;101.57965999911931;96.15398326502685;105.64269575721872;def;2026-09-10T00:00:00.000+02:00
E;2024;3;März;1082;135.95753839761687;103.47445375658035;131.39236346631805;92.75086016144294;108.86512637194095;85.1979454189344;101.05083529576326;99.16330495680492;101.90345646484911;def;2026-09-10T00:00:00.000+02:00
E;2024;4;April;1082;123.29646181676245;102.05729849175268;120.81101142500323;124.81061130052001;105.7624791551165;118.01029275305308;90.68747733294032;98.63042981781622;91.94675264059215;def;2026-09-10T00:00:00.000+02:00
E;2024;5;Mai;1082;141.83517951799195;105.15850549620886;134.8775075101049;109.11005467987415;112.16512009626523;97.27627141581928;115.03588783332721;103.03869203896944;111.64338905798652;def;2026-09-10T00:00:00.000+02:00
E;2024;6;Juni;1082;167.001643317741;104.54932525045533;159.73477883549313;120.63776216032842;111.33070301677873;108.35982676472604;117.74345679631384;99.42070283057085;118.42951562811609;def;2026-09-10T00:00:00.000+02:00
E;2024;7;Juli;1082;182.35258817569687;110.99150157989702;164.29418002209036;129.7246669156353;117.47733079610101;110.42527706024667;109.19209209741057;106.1618535691254;102.8543572162784;def;2026-09-10T00:00:00.000+02:00
E;2024;8;August;1082;143.19303524055488;112.41916772339678;127.37421001276124;99.42209839555602;116.87032832612215;85.07042881418458;78.52536488409382;101.2862841957968;77.52813276504074;def;2026-09-10T00:00:00.000+02:00
E;2024;9;September;1082;172.35461994731176;114.38112065945461;150.6844912716416;113.58694622567414;117.41690190708796;96.73815162559237;120.36522562551129;101.74521211621592;118.30062871953825;def;2026-09-10T00:00:00.000+02:00
E;2024;10;Oktober;1082;188.5088296216875;117.43164525113343;160.52642206831618;110.18643988086805;118.84648347659122;92.71324972428332;109.37265834783776;102.66698260525101;106.53148224718916;def;2026-09-10T00:00:00.000+02:00
E;2024;11;November;1082;184.2175267371565;121.20537820335794;151.98790564988428;113.53223943556894;121.6508677052335;93.32628047779062;97.72355337776851;103.21355708178505;94.68092771992507;def;2026-09-10T00:00:00.000+02:00
E;2024;12;Dezember;1082;159.4154342082506;122.38024530204758;130.26238377569828;117.4624910450587;113.48892583037009;103.50127327243028;86.53651855597117;100.96931927947823;85.70575613810195;def;2026-09-10T00:00:00.000+02:00
E;2024;23;Jahr;1082;155.42733217719845;110.78756040315997;140.29311814402092;111.49001487102825;114.33555477821469;97.51123794107079;111.49001487102825;114.33555477821469;97.51123794107079;def;2026-09-10T00:00:00.000+02:00
E;2024;24;1. Quartal;1082;134.3175558477427;105.36366147375516;127.4799547043009;100.66058561475903;110.27788083626187;91.27903448621372;85.9068174469176;103.9451142394427;82.64632727784227;def;2026-09-10T00:00:00.000+02:00
E;2024;25;2. Quartal;1082;144.04442821749842;103.99995382435496;138.5043112236143;117.6795333014369;110.15873940759349;106.82723798723617;107.24169845733473;98.70571349711506;108.64791374054472;def;2026-09-10T00:00:00.000+02:00
E;2024;26;3. Quartal;1082;165.9667477878545;112.48852442558183;147.54103926733987;114.11031614535172;117.1594103251213;97.39747791891655;115.21913748531438;108.16209074050474;106.5245102942217;def;2026-09-10T00:00:00.000+02:00
E;2024;27;4. Quartal;1082;177.3805968556982;120.24040822843237;147.52161024878876;113.44907563670378;118.6215702328723;95.63950120202193;106.87719029262016;106.8912663246631;99.98683144794995;def;2026-09-10T00:00:00.000+02:00
E;2024;28;1. Halbjahr;1082;139.18099203262057;104.62085477209918;133.0336901974303;108.80312759598645;110.19348116067901;98.73825308441859;92.23492615838695;106.01588836662317;87.00103032956818;def;2026-09-10T00:00:00.000+02:00
E;2024;29;2. Halbjahr;1082;171.6736723217763;116.31194151232194;147.5976240779738;113.76775131928207;117.86286619371033;96.52551432590451;123.34563061710342;111.1747191950305;110.94755310397666;def;2026-09-10T00:00:00.000+02:00
E;2025;1;Januar;1082;170.6875402134402;129.52464980134977;131.7799587976399;128.86803003640804;119.35415900412276;107.97112652937099;107.0709000425043;105.8378739817599;101.1650140109172;def;2026-09-10T00:00:00.000+02:00
E;2025;2;Februar;1082;161.65272316886836;134.36261391857067;120.31078356927149;120.14885600734928;128.7645440501139;93.30895930527932;94.7068092766033;103.73516865294816;91.29672270881464;def;2026-09-10T00:00:00.000+02:00
E;2025;3;März;1082;181.05469904193086;136.43968866710802;132.69942941563485;133.1700332146529;131.85833190100922;100.99478075805514;112.00225736549731;101.54587253698126;110.29720319228934;def;2026-09-10T00:00:00.000+02:00
E;2025;4;April;1082;182.43920360766842;140.2940276613001;130.04059822290148;147.96791482857083;137.4659428915193;107.63969003241709;100.7646885571398;102.82493974579208;97.9963506968779;def;2026-09-10T00:00:00.000+02:00
E;2025;5;Mai;1082;177.04869884373346;143.01070931926625;123.80100010598966;124.82707001564069;135.99538015916556;91.78772828131822;97.04531446238545;101.93642003387686;95.20180758764538;def;2026-09-10T00:00:00.000+02:00
E;2025;6;Juni;1082;184.8410510485524;142.1513699669415;130.0311352496234;110.68217496331442;135.96584160290638;81.40439808887156;104.40124793670277;99.39910839096231;105.0323786870057;def;2026-09-10T00:00:00.000+02:00
E;2025;7;Juli;1082;214.8205365575144;141.02435977174267;152.32866451473458;117.80503841850307;127.05870067919258;92.71701803085968;116.2190624533331;99.20717598749775;117.14783864826389;def;2026-09-10T00:00:00.000+02:00
E;2025;8;August;1082;181.4776129175846;143.91178962189366;126.10336004105214;126.73634064164794;128.01356969301116;99.002270576138;84.47870758808816;102.04746885915633;82.78373636555732;def;2026-09-10T00:00:00.000+02:00
E;2025;9;September;1082;178.50741519145544;143.8582789380462;124.08559728038931;103.56984642826781;125.77099971450143;82.34795514337172;98.36332554832643;99.96281702563212;98.39991356296457;def;2026-09-10T00:00:00.000+02:00
E;2025;10;Oktober;1082;207.01302374123094;143.44023356457393;144.32004632229106;109.81608880426393;122.14785312580764;89.90423162915319;115.9688652256839;99.70940471653196;116.30684743869114;def;2026-09-10T00:00:00.000+02:00
E;2025;11;November;1082;185.90797372704594;148.5686569462093;125.13269391924929;100.91763635080248;122.57596085954316;82.3306916324658;89.80496510182539;103.57530328429552;86.70499844478073;def;2026-09-10T00:00:00.000+02:00
E;2025;12;Dezember;1082;165.335834998143;150.98075977632917;109.50787735235623;103.7138190660751;123.37020521873644;84.0671529095616;88.93423540880103;101.623561038849;87.51340191159308;def;2026-09-10T00:00:00.000+02:00
E;2025;23;Jahr;1082;182.56552608809736;141.3013646542444;129.20293852890833;117.46037426670837;127.54262675344017;92.09499385156745;117.46037426670837;127.54262675344017;92.09499385156745;def;2026-09-10T00:00:00.000+02:00
E;2025;24;1. Quartal;1082;171.13165414141312;133.3159098394927;128.3655073492785;127.40825505744124;126.52930619035112;100.69466030720807;96.47709905984323;110.87446541783153;87.01471406988824;def;2026-09-10T00:00:00.000+02:00
E;2025;25;2. Quartal;1082;181.4429844999848;141.61645904943316;128.12280084585828;125.96320923015281;136.169732621813;92.50455795488189;106.02537877069254;106.22622552697125;99.8109254515235;def;2026-09-10T00:00:00.000+02:00
E;2025;26;3. Quartal;1082;191.60185488885148;142.8481619342593;134.1297227684467;115.44592964716331;126.9890974779052;90.91011113552462;105.59893258858268;100.86974557413288;104.68840977790926;def;2026-09-10T00:00:00.000+02:00
E;2025;27;4. Quartal;1082;186.08561082213998;147.2668963292281;126.35942257181846;104.9075344884105;122.47704286686294;85.65485582669467;97.12098608340118;103.09330854183645;94.20687671885939;def;2026-09-10T00:00:00.000+02:00
E;2025;28;1. Halbjahr;1082;176.287319320699;137.47839061110415;128.22910432265263;126.66048484507255;131.40629648895546;96.38844425976055;102.68745168465617;118.19800170435626;86.87748540918989;def;2026-09-10T00:00:00.000+02:00
E;2025;29;2. Halbjahr;1082;188.84373285549572;144.91849919108185;130.3102935551714;110.0015688494953;124.5946867594239;88.28752791191968;107.1226980948949;105.41183857834365;101.62302407360035;def;2026-09-10T00:00:00.000+02:00
E;2026;1;Januar;1082;156.18160003334089;149.8470531226169;104.22733551464358;91.50146509700706;115.68998901169417;79.09194726240136;94.4632481126037;99.2491052135439;95.17793425880971;prov;2026-09-10T00:00:00.000+02:00
E;2026;2;Februar;1082;146.5671412064436;148.0404289407252;99.00480132765766;90.6679073097545;110.1797774122226;82.29087899727088;93.8440515240945;98.79435454735746;94.9892855255307;prov;2026-09-10T00:00:00.000+02:00
E;2026;3;März;1082;165.00842976272202;148.2508936371836;111.3034909787761;91.13733619501771;108.65672231112539;83.87639002588065;112.58214385876803;100.1421670404256;112.42231637879436;prov;2026-09-10T00:00:00.000+02:00
E;2026;4;April;1082;151.97204239494812;146.214920037088;103.93743223221335;83.30010183653329;104.22034528089976;79.92691025156243;92.09956280020366;98.6266702681211;93.38200564799234;prov;2026-09-10T00:00:00.000+02:00
E;2026;5;Mai;1082;142.28496707639707;141.04150113119408;100.88162529387368;80.36487588196312;98.62303445843627;81.48692272881961;93.62575170676718;96.46177086128989;97.0599553282089;prov;2026-09-10T00:00:00.000+02:00
E;2026;6;Juni;1082;182.18597268096906;141.33964589388634;128.89940453563986;98.56358836280046;99.42897203646794;99.1296463636875;128.04302269202336;100.21138796758476;127.77292610041606;prov;2026-09-10T00:00:00.000+02:00
E;2026;7;Juli;1082;184.71530282357034;140.44942426179298;131.51730090330702;85.98586791729575;99.59231475265675;86.33785461342734;101.38832320918058;99.37015433535066;102.03096079233114;prov;2026-09-10T00:00:00.000+02:00
E;2026;8;August;1082;168.4881447514989;140.63921567301318;119.80167409393756;92.84238537345945;97.7259862048282;95.00276127054576;91.21504400338141;100.13513149820139;91.09195008648868;prov;2026-09-10T00:00:00.000+02:00
E;2026;23;Jahr;1082;108.11696672749083;143.87676348493048;75.14553269661911;59.22091045563486;101.82262842045999;58.160854197449844;59.22091045563486;101.82262842045999;58.160854197449844;prov;2026-09-10T00:00:00.000+02:00
E;2026;24;1. Quartal;1082;155.91905700083547;148.64070613377874;104.89660057156499;91.11058838477254;111.49509935666082;81.71712381126235;83.78888421945875;100.93287075289436;83.01446654043174;prov;2026-09-10T00:00:00.000+02:00
